MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,Bedroom,Kitchen,TotRmsAbvGrd,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,ScreenPorch,PoolArea,MoSold,YrSold,SalePrice
60,79,12798,6,5,1997,1997,462,0,154,616,616,1072,1688,1,0,2,1,4,1,8,1997,2,603,403,0,0,5,2008,200000
30,40,4800,4,7,1916,1990,197,0,999,1196,1196,0,1196,1,0,1,0,2,1,5,1957,2,440,0,0,0,7,2007,109900
60,63,8199,7,5,2005,2005,648,0,80,728,728,728,1456,1,0,2,1,3,1,7,2005,2,410,36,0,0,10,2008,189000
60,107,13891,9,5,2008,2009,0,0,1734,1734,1734,1088,2822,0,0,3,1,4,1,12,2009,3,1020,52,192,0,1,2009,582933
20,75,9000,5,5,1954,1954,812,0,124,936,1128,0,1128,0,0,1,0,2,1,5,1954,1,286,0,0,0,6,2006,118000
20,91,12274,7,5,2008,2008,0,0,1417,1417,1428,0,1428,0,0,2,0,3,1,6,2008,2,554,0,0,0,7,2008,227680
80,75,9750,5,5,1967,1967,400,480,100,980,980,0,980,0,0,2,0,3,1,6,1967,1,384,68,0,0,10,2006,135500
70,144,21384,5,6,1923,2004,1309,0,15,1324,1072,504,1576,2,0,1,1,3,1,6,1923,2,528,0,0,0,5,2009,223500
80,85,13400,5,5,1966,1966,516,128,380,1024,1086,0,1086,1,0,1,0,3,1,6,1966,2,484,0,0,0,6,2006,159950
75,90,8100,5,5,1898,1965,0,0,849,849,1075,1063,2138,0,0,2,0,2,3,11,1910,2,360,40,0,0,11,2009,106000
20,78,10140,6,6,1974,1999,663,377,0,1040,1309,0,1309,1,0,1,1,3,1,5,1974,2,484,265,0,648,1,2006,181000
120,NA,4438,6,5,2004,2004,662,0,186,848,848,0,848,1,0,1,0,1,1,4,2004,2,420,140,0,0,6,2008,144500
20,66,8712,5,5,1952,1952,0,0,540,540,1044,0,1044,0,0,1,0,2,1,4,1952,2,504,0,0,0,6,2010,55993
20,75,9750,6,6,1958,1958,608,0,834,1442,1442,0,1442,0,0,1,1,4,1,7,1958,1,301,0,0,0,4,2007,157900
50,45,8248,5,7,1918,1950,0,0,686,686,686,564,1250,0,1,1,1,3,1,7,1955,1,280,207,0,0,7,2006,116000
20,48,12137,7,5,1998,1998,0,0,1649,1649,1661,0,1661,0,0,2,0,3,1,6,1998,2,598,0,0,0,5,2010,224900
20,NA,11425,5,6,1954,1954,486,0,522,1008,1008,0,1008,0,0,1,0,2,1,4,1954,1,275,0,0,0,7,2006,137000
20,NA,13265,8,5,2002,2002,1218,0,350,1568,1689,0,1689,1,0,2,0,3,1,7,2002,3,857,150,0,0,7,2008,271000
80,80,8816,6,7,1971,1971,504,0,506,1010,1052,0,1052,1,0,1,0,3,1,6,1971,2,440,0,0,0,6,2010,155000
120,44,6371,7,5,2009,2010,733,0,625,1358,1358,0,1358,1,0,2,0,2,1,6,2010,2,484,192,0,0,6,2010,224000
60,72,7226,7,5,2003,2003,0,0,798,798,798,842,1640,0,0,2,1,3,1,6,2003,2,595,0,0,0,6,2008,183000
20,60,6000,4,4,1953,1953,0,0,936,936,936,0,936,0,0,1,0,2,1,4,1974,2,576,0,0,0,2,2009,93000
60,NA,12394,7,5,2003,2003,0,0,847,847,847,886,1733,0,0,2,1,3,1,7,2003,2,433,100,0,0,10,2007,225000
50,60,9900,6,7,1940,1950,0,0,778,778,944,545,1489,0,0,2,0,3,1,7,1940,1,240,335,0,0,7,2009,139500
20,81,11216,8,5,2006,2006,0,0,1489,1489,1489,0,1489,0,0,2,0,3,1,7,2006,2,776,0,0,0,6,2006,232600
20,114,14803,10,5,2007,2008,1636,0,442,2078,2084,0,2084,1,0,2,0,2,1,7,2007,3,1220,188,0,0,6,2008,385000
45,50,6130,5,6,1924,1950,784,0,0,784,784,0,784,1,0,1,0,2,1,5,NA,0,0,0,0,0,5,2008,109500
20,65,8529,7,5,2001,2001,20,0,1434,1454,1434,0,1434,0,0,2,0,3,1,6,2001,2,527,290,0,0,4,2009,189000
60,NA,28698,5,5,1967,1967,249,764,0,1013,1160,966,2126,0,1,2,1,3,1,7,1967,2,538,486,225,0,6,2009,185000
160,24,2544,7,5,2005,2005,0,0,600,600,520,623,1223,0,0,2,1,2,1,4,2005,2,480,0,0,0,7,2006,147400
20,80,11900,6,5,1957,1957,1040,0,352,1392,1392,0,1392,1,0,1,1,3,1,6,1957,2,458,0,192,0,6,2008,166000
160,30,3180,7,5,2005,2005,0,0,600,600,520,600,1200,0,0,2,1,2,1,4,2005,2,480,0,0,0,6,2006,151000
60,44,9548,7,6,2003,2003,483,0,458,941,941,888,1829,1,0,2,1,3,1,7,2003,2,613,192,0,0,1,2010,237000
20,100,10004,6,6,1964,1964,196,345,975,1516,1516,0,1516,0,0,1,1,3,1,6,1964,2,472,0,152,0,2,2009,167000
20,75,7875,5,6,1961,1961,572,0,572,1144,1144,0,1144,1,0,1,0,3,1,6,1961,2,456,0,0,0,9,2008,139950
20,60,9600,4,7,1950,1995,442,0,625,1067,1067,0,1067,0,0,2,0,2,1,4,1996,2,436,290,0,0,2,2010,128000
30,90,8100,5,6,1948,1973,338,0,1221,1559,1559,0,1559,1,0,1,0,2,1,5,1948,2,812,0,0,0,6,2007,153500
160,21,1680,6,5,1973,1973,330,0,153,483,483,504,987,1,0,1,1,2,1,5,1973,1,264,0,0,0,11,2008,100000
20,75,9525,5,6,1995,2006,0,0,1099,1099,1099,0,1099,0,0,1,1,3,1,6,1999,1,352,278,0,0,6,2008,144000
50,70,11767,5,6,1946,1995,352,0,416,768,768,432,1200,0,0,1,0,3,1,6,1946,1,240,0,0,0,5,2008,130500
70,NA,12155,6,8,1925,1950,156,0,516,672,810,672,1482,0,0,2,0,4,1,7,1934,1,400,0,0,0,3,2008,140000
70,60,10440,5,8,1904,2002,0,0,650,650,958,581,1539,0,0,2,0,3,1,8,1983,2,686,70,0,0,6,2008,157500
80,82,9020,6,7,1966,1966,312,539,276,1127,1165,0,1165,1,0,1,1,3,1,6,1966,2,490,0,0,0,5,2008,174900
90,80,8000,5,4,1961,1961,0,0,1800,1800,1800,0,1800,0,0,2,0,6,2,10,NA,0,0,0,0,0,7,2007,141000
50,100,12665,5,8,1915,1950,0,0,876,876,876,540,1416,0,0,1,1,4,1,7,1949,3,720,418,0,0,6,2008,153900
85,NA,16647,5,5,1975,1981,1390,0,0,1390,1701,0,1701,1,0,2,0,3,1,6,1975,2,611,0,0,0,1,2007,171000
60,75,9317,7,5,1993,1993,513,0,227,740,1006,769,1775,1,0,2,1,3,1,7,1993,2,425,234,0,0,7,2009,213000
20,36,15523,5,6,1972,1972,460,0,404,864,864,0,864,1,0,1,0,3,1,5,1972,1,338,0,0,0,8,2009,133500
50,75,45600,6,8,1908,1997,0,0,907,907,1307,1051,2358,0,0,3,0,5,1,10,1908,2,360,486,175,0,9,2008,240000
80,80,9600,6,7,1976,1994,0,0,528,528,1094,761,1855,0,0,2,1,3,1,7,1976,2,512,113,0,0,8,2007,187000
120,36,4435,6,5,2003,2003,659,0,189,848,848,0,848,1,0,1,0,1,1,3,2003,2,420,140,0,0,11,2007,131500
120,NA,3196,8,5,2003,2003,0,0,1273,1273,1456,0,1456,0,0,2,0,2,1,7,2003,2,400,143,0,0,5,2006,215000
75,53,7128,7,5,1941,1950,364,0,554,918,918,728,1646,0,0,2,0,4,1,7,1941,1,240,0,126,0,8,2007,164000
80,NA,12095,6,6,1964,1964,564,0,563,1127,1445,0,1445,0,0,1,1,3,1,7,1964,2,645,180,0,0,8,2009,158000
20,102,17920,5,4,1955,1974,306,1085,372,1763,1779,0,1779,1,0,1,1,3,1,6,1955,2,454,0,312,0,7,2006,170000
20,NA,6897,5,8,1962,2010,659,0,381,1040,1040,0,1040,1,0,1,1,3,1,6,1962,1,260,0,0,0,4,2010,127000
80,NA,10970,6,6,1978,1978,505,435,0,940,1026,0,1026,1,0,1,0,3,1,5,1981,2,576,0,0,0,10,2008,147000
60,65,8125,6,5,1994,1995,0,0,702,702,702,779,1481,0,0,2,1,3,1,6,1994,2,343,0,0,0,3,2009,174000
20,80,10400,7,5,1976,1976,0,0,1090,1090,1370,0,1370,0,0,2,0,3,1,6,1976,2,479,0,0,0,6,2009,152000
60,NA,11029,6,7,1968,1984,619,0,435,1054,1512,1142,2654,1,0,2,1,4,1,9,1968,2,619,0,222,0,8,2006,250000
50,55,7642,7,8,1918,1998,0,0,912,912,912,514,1426,0,0,1,1,3,1,7,1925,1,216,0,0,0,6,2007,189950
190,75,11625,5,4,1965,1965,841,0,198,1039,1039,0,1039,1,0,1,1,3,1,6,1965,2,504,0,0,0,4,2010,131500
20,81,9672,6,5,1984,1985,338,0,702,1040,1097,0,1097,0,0,2,0,3,1,6,1986,2,480,0,0,0,5,2010,152000
20,70,7931,5,5,1959,1959,1148,0,0,1148,1148,0,1148,1,0,1,0,3,1,6,1959,1,672,0,0,0,7,2009,132500
20,72,8640,7,5,2007,2008,0,0,1372,1372,1372,0,1372,0,0,2,0,3,1,6,2008,2,529,0,0,0,5,2008,250580
20,NA,8750,5,6,1970,1970,828,0,174,1002,1002,0,1002,1,0,1,0,3,1,5,1973,2,902,0,0,0,8,2009,148500
20,67,10656,8,5,2006,2007,0,0,1638,1638,1646,0,1646,0,0,2,0,3,1,6,2007,3,870,192,0,0,11,2007,248900
20,85,6970,4,5,1961,1961,932,0,108,1040,1120,0,1120,1,0,1,1,3,1,5,1961,2,544,168,0,0,5,2007,129000
60,NA,14762,5,6,1948,1950,0,0,0,0,1547,720,2320,0,0,2,0,2,1,7,1979,2,672,120,0,0,5,2006,169000
60,80,9938,7,5,1993,1994,750,0,300,1050,1062,887,1949,1,0,2,1,3,1,8,1993,2,574,156,0,0,6,2010,236000
20,60,6600,5,5,1962,1962,0,0,894,894,894,0,894,0,0,1,0,2,1,5,1962,1,308,0,0,0,8,2009,109500
60,70,8750,6,5,1998,1998,505,0,299,804,804,878,1682,0,0,2,1,3,1,7,1998,2,523,0,0,0,6,2010,200500
20,74,8892,5,7,1953,1996,0,0,105,105,910,0,910,0,0,1,0,3,1,5,1953,2,414,196,0,0,10,2008,116000
40,60,12144,5,7,1949,1950,375,0,457,832,1036,0,1268,0,0,1,0,3,1,6,1949,1,288,0,0,0,9,2009,133000
50,52,5720,5,6,1941,1950,0,0,676,676,676,455,1131,0,0,1,1,3,1,5,1941,1,200,26,0,0,8,2009,66500
60,75,9000,8,5,2007,2007,64,0,1120,1184,1184,1426,2610,0,0,2,1,4,1,11,2007,2,550,208,0,0,8,2007,303477
20,94,25286,4,5,1963,1963,633,0,431,1064,1040,0,1040,1,0,1,0,3,1,5,1963,2,648,0,0,0,1,2007,132250
60,74,8834,9,5,2004,2005,1170,0,292,1462,1462,762,2224,1,0,2,1,4,1,10,2004,3,738,184,0,0,6,2009,350000
85,88,11782,5,7,1961,1995,899,0,210,1109,1155,0,1155,1,0,1,0,3,1,6,1987,2,576,192,0,0,6,2010,148000
20,NA,7000,5,8,1978,2005,646,0,218,864,864,0,864,1,0,1,0,3,1,6,1978,1,336,0,0,0,7,2009,136500
20,60,7024,5,5,2005,2006,980,0,110,1090,1090,0,1090,1,0,1,1,2,1,5,2005,2,450,0,0,0,6,2007,157000
50,44,13758,7,5,1990,1991,902,0,254,1156,1187,530,1717,0,0,2,1,3,1,7,1990,2,400,168,0,0,4,2007,187500
60,NA,9636,6,5,1992,1993,0,0,808,808,808,785,1593,0,0,2,1,3,1,7,1993,2,389,342,0,0,12,2009,178000
75,60,6204,4,5,1912,1950,0,0,795,795,954,795,2230,1,0,1,0,5,1,10,1997,1,440,0,0,0,3,2006,118500
20,65,7150,5,5,1967,1967,432,0,460,892,892,0,892,0,0,1,0,3,1,5,1967,1,288,0,0,0,7,2009,100000
120,50,5119,9,5,1999,2000,1238,0,460,1698,1709,0,1709,1,0,2,0,2,1,5,1999,2,506,97,0,0,1,2008,328900
90,70,8393,5,5,1959,2005,528,0,1098,1626,1712,0,1712,0,0,2,0,4,2,8,2005,2,588,272,0,0,6,2006,145000
50,59,16466,5,7,1955,1955,0,0,816,816,872,521,1393,0,0,1,1,3,1,8,1955,1,300,121,265,0,4,2008,135500
20,95,15865,8,6,1970,1970,351,823,1043,2217,2217,0,2217,1,0,2,0,4,1,8,1970,2,621,81,224,0,10,2007,268000
20,128,12160,6,4,1953,1953,1024,0,481,1505,1505,0,1505,1,0,1,0,2,1,6,1953,2,505,0,0,0,2,2009,149500
50,60,8064,5,7,1949,2006,0,0,672,672,672,252,924,0,0,1,0,3,1,6,2003,2,576,0,0,0,7,2007,122900
60,70,11184,6,5,1978,1978,226,500,192,918,918,765,1683,0,0,2,1,3,1,7,1978,2,440,243,0,0,7,2009,172500
20,70,8414,6,8,1963,2003,663,0,396,1059,1068,0,1068,0,1,1,0,3,1,6,1963,1,264,192,0,0,2,2006,154500
20,NA,13284,5,5,1954,1954,1064,0,319,1383,1383,0,1383,1,0,1,0,3,1,6,1954,1,354,511,0,0,6,2008,165000
90,64,7018,5,5,1979,1979,0,0,0,0,1535,0,1535,0,0,2,0,4,2,8,1979,2,400,0,0,0,6,2009,118858
60,71,7056,6,5,1963,1963,400,0,380,780,983,813,1796,1,0,1,1,4,1,8,1963,2,483,0,0,0,10,2008,140000
30,50,8765,4,6,1936,1950,285,0,666,951,951,0,951,0,0,1,0,2,1,6,1936,1,327,0,0,0,4,2006,106500
90,64,7018,5,5,1979,1979,0,0,0,0,1120,1120,2240,0,0,2,0,6,2,12,1979,2,528,154,0,0,6,2009,142953
20,100,12919,9,5,2009,2010,2188,0,142,2330,2364,0,2364,1,0,2,1,2,1,11,2009,3,820,0,0,0,3,2010,611657
20,65,6993,5,7,1961,1994,465,0,447,912,1236,0,1236,0,0,1,0,3,1,6,1961,1,288,0,0,0,6,2006,135000
20,NA,7340,4,6,1971,1971,322,0,536,858,858,0,858,0,0,1,0,2,1,4,1979,1,684,0,0,0,6,2007,110000
20,64,8712,5,7,1957,2000,860,0,132,992,1306,0,1306,1,0,1,0,2,1,5,1968,1,756,0,0,0,5,2009,153000
60,63,7875,7,5,2003,2003,0,0,783,783,807,702,1509,0,0,2,1,3,1,8,2003,2,393,0,0,0,7,2006,180000
20,50,14859,7,5,2006,2006,0,0,1670,1670,1670,0,1670,0,0,2,0,3,1,7,2006,3,690,144,0,0,8,2006,240000
20,NA,6173,5,6,1967,1967,599,0,277,876,902,0,902,0,0,1,0,3,1,6,1967,1,288,0,0,0,8,2007,125500
20,80,9920,5,5,1954,1954,354,290,412,1056,1063,0,1063,1,0,1,0,3,1,6,1954,1,280,0,0,0,2,2010,128000
20,116,13501,8,5,2006,2006,63,0,1560,1623,1636,0,1636,1,0,2,0,3,1,8,2006,3,865,0,0,0,6,2007,255000
50,86,11500,7,7,1936,1987,223,0,794,1017,1020,1037,2057,0,0,1,1,3,1,6,1936,1,180,0,322,0,6,2006,250000
20,NA,8885,5,5,1983,1983,301,324,239,864,902,0,902,1,0,1,0,2,1,5,1983,2,484,164,0,0,6,2006,131000
60,149,12589,6,5,2005,2005,0,0,742,742,742,742,1484,0,0,2,1,3,1,8,2005,2,390,36,0,0,6,2009,174000
90,80,11600,5,5,1960,1960,443,0,662,1105,1105,1169,2274,0,0,2,0,5,2,12,1960,2,480,0,0,0,1,2010,154300
20,NA,9286,5,7,1977,1989,196,0,1072,1268,1268,0,1268,0,0,1,1,3,1,5,1978,1,252,173,0,0,10,2009,143500
30,51,6120,5,7,1925,1950,489,0,279,768,1015,0,1015,0,0,1,0,3,1,6,1925,1,450,0,120,0,7,2006,88000
90,82,6270,5,6,1949,1950,284,0,717,1001,1001,1001,2002,0,0,2,0,4,2,8,1949,3,871,0,0,0,8,2007,145000
160,30,3000,6,5,2009,2009,294,0,318,612,612,612,1224,0,0,2,1,2,1,4,2009,2,528,0,0,0,6,2009,173733
160,21,2001,4,5,1970,1970,0,0,546,546,546,546,1092,0,0,1,1,3,1,6,1970,1,286,0,0,0,1,2007,75000
20,50,9000,2,3,1949,1950,50,0,430,480,480,0,480,1,0,0,0,1,1,4,1958,1,308,0,0,0,10,2006,35311
20,NA,17140,4,6,1956,1956,1059,0,75,1134,1229,0,1229,0,0,1,0,3,1,6,1956,1,284,0,0,0,4,2009,135000
60,103,13125,7,5,1991,1991,48,634,422,1104,912,1215,2127,1,0,2,1,4,1,8,1991,3,833,72,0,0,11,2007,238000
20,87,11029,6,8,1958,2002,528,411,245,1184,1414,0,1414,1,0,1,0,3,1,6,1990,2,601,0,190,0,5,2008,176500
60,70,8462,6,5,1994,1994,814,0,114,928,936,785,1721,0,1,2,1,3,1,7,1994,2,471,300,0,0,7,2007,201000
90,67,8777,5,7,1900,2003,1084,0,188,1272,1272,928,2200,2,0,2,2,4,2,9,NA,0,0,0,0,0,9,2008,145900
20,65,10237,6,5,2005,2006,28,0,1288,1316,1316,0,1316,0,0,2,0,3,1,6,2005,2,397,100,0,0,10,2006,169990
120,50,8012,6,5,1993,1994,165,841,598,1604,1617,0,1617,1,0,2,0,2,1,5,1993,2,533,0,0,0,7,2008,193000
20,79,10240,6,6,1980,1980,625,1061,0,1686,1686,0,1686,1,0,2,0,3,1,7,1980,2,612,384,0,0,5,2006,207500
20,NA,15611,5,6,1977,1977,767,93,266,1126,1126,0,1126,0,1,2,0,3,1,6,1977,2,540,180,0,0,3,2008,175000
60,93,11999,8,5,2003,2004,0,0,1181,1181,1234,1140,2374,0,0,2,1,4,1,10,2003,3,656,104,0,0,5,2007,285000
60,NA,9900,7,5,1968,1968,552,0,280,832,1098,880,1978,0,0,2,1,4,1,9,1968,2,486,0,0,0,4,2008,176000
20,NA,11838,8,5,2001,2001,0,0,1753,1753,1788,0,1788,0,0,2,0,3,1,7,2001,2,522,202,0,0,6,2009,236500
60,NA,13006,7,5,1997,1997,0,0,964,964,993,1243,2236,0,0,2,1,4,1,8,1997,2,642,0,0,0,11,2006,222000
20,73,8925,8,5,2007,2007,16,0,1450,1466,1466,0,1466,0,0,2,0,3,1,7,2007,3,610,100,0,0,7,2009,201000
20,70,9100,5,6,1965,1965,338,466,121,925,925,0,925,0,1,1,0,2,1,5,1965,1,429,0,0,0,7,2009,117500
20,84,11670,9,5,2006,2006,0,0,1905,1905,1905,0,1905,0,0,2,0,3,1,8,2006,3,788,0,0,0,3,2007,320000
20,63,8487,7,5,2004,2004,20,0,1480,1500,1500,0,1500,0,0,2,0,3,1,6,2004,2,570,192,0,0,8,2009,190000
20,313,27650,7,7,1960,2007,425,0,160,585,2069,0,2069,1,0,2,0,4,1,9,1960,2,505,0,0,0,11,2008,242000
30,52,5825,4,5,1926,1953,0,0,600,600,747,0,747,0,0,1,0,1,1,5,1953,2,528,0,0,0,6,2006,79900
20,67,10083,7,5,2003,2003,833,0,343,1176,1200,0,1200,1,0,2,0,2,1,5,2003,2,555,0,0,0,8,2009,184900
60,75,9675,7,5,2005,2005,341,0,772,1113,1113,858,1971,0,0,2,1,3,1,8,2005,2,689,0,0,0,2,2009,253000
60,73,8760,7,5,2006,2006,464,0,927,1391,1391,571,1962,0,0,2,1,3,1,7,2006,3,868,0,0,0,8,2006,239799
70,NA,24090,7,7,1940,1950,0,0,1032,1032,1207,1196,2403,0,0,2,0,4,1,10,1940,1,349,56,0,0,6,2010,244400
90,55,12640,6,5,1976,1976,936,396,396,1728,1728,0,1728,0,0,2,0,4,2,8,1976,2,574,40,0,0,7,2006,150900
60,NA,8755,7,5,1999,1999,772,0,220,992,1022,1038,2060,1,0,2,1,3,1,8,1999,2,390,0,0,0,6,2009,214000
90,42,7711,4,3,1977,1977,1440,0,0,1440,1440,0,1440,2,0,2,0,4,2,8,NA,0,0,321,0,0,8,2007,150000
90,100,25000,5,4,1967,1967,0,0,1632,1632,1632,0,1632,0,0,2,0,4,2,8,1967,2,576,0,0,0,6,2007,143000
20,NA,14375,6,6,1958,1958,111,354,354,819,1344,0,1344,0,1,1,0,3,1,7,1958,2,525,0,233,0,1,2009,137500
50,98,8820,5,6,1890,1996,1088,0,0,1088,1188,561,1869,0,0,1,0,2,1,7,1963,2,456,48,0,0,9,2009,124900
80,70,8163,5,6,1959,1959,748,294,102,1144,1144,0,1144,1,0,1,0,3,1,6,1959,1,796,86,0,0,3,2006,143000
20,85,14536,8,5,2002,2003,1300,0,316,1616,1629,0,1629,1,0,2,0,3,1,9,2002,3,808,0,0,0,11,2007,270000
60,65,14006,7,5,2002,2002,0,0,936,936,936,840,1776,0,0,2,1,3,1,7,2002,2,474,144,0,0,2,2006,192500
20,78,9360,6,7,1972,2006,982,0,179,1161,1381,0,1381,1,0,1,1,3,1,5,1972,2,676,0,0,0,3,2010,197500
20,60,7200,5,8,1950,2002,398,149,317,864,864,0,864,1,0,1,0,3,1,5,1980,2,720,194,0,0,7,2007,129000
20,60,7800,5,5,1965,1965,641,0,187,828,965,0,965,1,0,1,0,3,1,6,1979,1,300,421,0,0,7,2006,119900
85,60,7200,5,8,1972,2003,660,0,108,768,768,0,768,0,1,1,0,2,1,5,1974,1,396,192,0,0,4,2009,133900
60,NA,11075,5,4,1969,1969,562,193,29,784,1168,800,1968,0,1,2,1,4,1,7,1969,2,530,305,0,0,9,2008,172000
90,35,9400,6,5,1975,1975,945,0,0,945,980,0,980,0,2,2,0,4,0,4,NA,0,0,0,0,0,10,2006,127500
90,82,7136,6,6,1946,1950,484,0,495,979,979,979,1958,0,0,2,0,4,2,8,1946,2,492,0,0,0,8,2007,145000
160,24,1300,6,6,1980,1980,285,0,276,561,561,668,1229,0,0,1,1,2,1,5,1980,2,462,150,0,0,5,2009,124000
20,70,7420,5,5,1962,1962,417,0,640,1057,1057,0,1057,0,0,1,0,3,1,6,1977,2,576,0,0,0,4,2007,132000
20,65,8450,7,5,2003,2003,699,0,638,1337,1337,0,1337,1,0,2,0,3,1,6,2003,2,531,0,0,0,10,2007,185000
160,24,2572,7,5,1999,1999,604,0,92,696,696,720,1416,1,0,2,1,3,1,6,1999,2,484,0,0,0,5,2010,155000
20,50,7207,5,7,1958,2008,696,0,162,858,858,0,858,1,0,1,0,2,1,4,NA,0,0,117,0,0,2,2010,116500
60,NA,12227,6,7,1977,1995,896,0,434,1330,1542,1330,2872,1,0,2,1,4,1,11,1977,2,619,550,0,0,7,2008,272000
160,24,2308,6,6,1976,1976,556,0,248,804,804,744,1548,1,0,2,1,3,1,7,1976,2,440,48,0,0,7,2007,155000
20,122,11923,9,5,2007,2007,0,0,1800,1800,1800,0,1800,0,0,2,0,2,1,7,2007,2,702,288,0,0,5,2009,239000
60,80,11316,7,5,2002,2003,624,0,193,817,824,1070,1894,1,0,2,1,4,1,8,2002,2,510,0,0,0,2,2010,214900
60,65,10237,6,5,2005,2007,0,0,783,783,783,701,1484,0,0,2,1,3,1,8,2005,2,393,0,0,0,7,2007,178900
50,130,9600,5,7,1940,1950,428,0,300,728,976,332,1308,1,0,1,1,2,1,7,1940,1,256,0,0,0,6,2009,160000
20,NA,7390,5,7,1955,1955,902,0,196,1098,1098,0,1098,1,0,1,0,3,1,6,1955,1,260,0,0,0,7,2008,135000
50,50,5925,3,6,1910,1950,0,0,600,600,600,368,968,0,0,1,0,2,1,6,NA,0,0,0,0,0,5,2009,37900
190,75,10382,6,5,1958,1958,513,0,75,588,1095,0,1095,1,0,1,0,2,1,6,1958,1,264,0,0,0,3,2006,140000
50,60,10800,4,4,1949,1950,0,0,720,720,720,472,1192,0,0,1,1,4,1,6,NA,0,0,0,0,0,12,2006,135000
160,36,2268,7,5,2003,2004,567,0,197,764,764,862,1626,0,0,2,0,2,1,6,2003,2,474,0,0,0,7,2009,173000
120,55,7892,6,5,1979,1979,0,0,918,918,918,0,918,0,0,2,0,2,1,5,1979,1,264,28,0,0,4,2010,99500
20,95,11639,7,5,2007,2008,0,0,1428,1428,1428,0,1428,0,0,2,0,3,1,6,2007,2,480,0,0,0,12,2008,182000
70,60,11414,7,8,1910,1993,0,0,728,728,1136,883,2019,0,0,1,0,3,1,8,1997,2,532,509,0,0,10,2009,167500
160,NA,2651,7,5,2000,2000,641,0,32,673,673,709,1382,1,0,2,1,3,1,6,2000,2,490,153,0,0,4,2006,165000
30,51,5900,4,7,1923,1958,0,0,440,440,869,0,869,0,0,1,0,2,1,4,NA,0,0,0,0,0,8,2006,85500
120,35,4274,7,5,2006,2007,1106,0,135,1241,1241,0,1241,1,0,1,1,1,1,4,2007,2,569,0,0,0,11,2007,199900
20,68,9450,4,5,1954,1954,552,0,342,894,894,0,894,0,0,1,0,3,1,5,1999,2,400,0,0,0,5,2007,110000
20,80,8816,5,6,1963,1963,651,0,470,1121,1121,0,1121,1,0,1,0,3,1,5,1963,2,480,0,0,0,6,2009,139000
85,NA,12122,7,9,1961,2007,867,0,77,944,999,0,999,1,0,1,0,3,1,6,1961,2,588,144,0,0,7,2008,178400
60,98,12203,8,5,1998,1999,854,0,371,1225,1276,1336,2612,1,0,2,1,4,1,8,1998,3,676,250,0,0,7,2009,336000
20,43,3182,7,5,2007,2007,0,0,1266,1266,1266,0,1266,0,0,2,0,2,1,6,2007,2,388,100,0,0,3,2008,159895
60,NA,11250,8,5,2002,2002,0,0,1128,1128,1149,1141,2290,0,0,2,1,4,1,9,2002,2,779,0,0,0,5,2008,255900
90,75,10125,5,5,1977,1977,0,0,0,0,1302,432,1734,0,0,2,0,4,2,8,1977,2,539,0,0,0,8,2009,126000
190,68,10880,5,5,1950,1950,1040,0,124,1164,1164,0,1164,1,0,1,0,3,1,5,1950,1,240,0,0,0,8,2008,125000
50,59,5310,6,8,1910,2003,0,0,485,485,1001,634,1635,0,0,1,0,2,1,5,1950,1,255,394,0,0,6,2006,117000
20,83,10159,9,5,2009,2010,1646,0,284,1930,1940,0,1940,1,0,2,1,3,1,8,2010,3,606,168,0,0,4,2010,395192
60,NA,12046,6,6,1976,1976,156,0,692,848,1118,912,2030,0,0,2,1,4,1,8,1976,2,551,0,0,0,6,2007,195000
60,65,8125,7,5,2006,2006,0,0,770,770,778,798,1576,0,0,2,1,3,1,6,2006,2,614,0,0,0,8,2006,197000
60,82,9452,8,5,1997,1998,1074,0,322,1396,1407,985,2392,1,0,2,1,3,1,7,1997,3,870,0,0,0,6,2006,348000
70,121,17671,8,9,1882,1986,216,0,700,916,916,826,1742,0,0,1,1,4,1,8,1925,2,424,0,0,0,11,2009,168000
60,80,9760,6,8,1964,1993,536,117,169,822,1020,831,1851,0,0,2,1,3,1,7,1964,2,440,239,0,0,7,2007,187000
60,68,8846,6,5,2005,2006,0,0,750,750,750,750,1500,0,0,2,1,3,1,6,2005,2,564,0,0,0,8,2006,173900
20,96,12456,10,5,2006,2007,1172,0,528,1700,1718,0,1718,1,0,2,0,3,1,7,2008,3,786,216,0,0,7,2009,337500
50,51,4712,4,7,1946,1950,384,0,363,747,774,456,1230,1,0,1,1,3,1,5,1946,1,305,0,63,0,8,2006,121600
20,NA,10659,5,6,1961,1961,915,0,135,1050,1050,0,1050,1,0,1,0,3,1,6,1961,1,368,0,0,0,1,2006,136500
20,NA,11717,6,6,1970,1970,0,0,1442,1442,1442,0,1442,0,0,2,0,2,1,6,1970,2,615,371,0,0,2,2009,185000
30,60,9786,3,4,1922,1950,0,0,1007,1007,1077,0,1077,0,0,1,0,3,1,6,1922,1,210,0,0,0,5,2006,91000
20,64,6762,7,5,2006,2006,686,0,501,1187,1208,0,1208,1,0,2,0,2,1,6,2006,2,632,105,0,0,2,2010,206000
